fault_distance,granite_distance,strata_distance
0.7779125259780213,0.9032787348406767,0.9778479509311306
0.9529926169533715,0.9485368602109002,1.0
0.8225123971126974,1.0,1.0
0.9145673753214568,0.9524465626502595,1.0
0.976094840641324,1.0,1.0
0.9999467224479236,1.0,0.9732793861197113
0.7265309129731129,1.0,1.0
0.9470504990278955,1.0,0.9481941472946315
0.7532448562336135,1.0,1.0
0.9136743318046331,0.9889945918579217,1.0
0.9054623764759803,1.0,1.0
0.9717133391871758,0.993525121566639,0.9946408983814256
0.6138112847448823,0.7303759267122227,1.0
0.9134718114923038,1.0,1.0
0.5169356420063398,0.6627440173436074,0.8726180430907917
0.8095008110309229,0.866992880599508,0.8634047248855792
0.7877456839578993,1.0,1.0
0.3589873293084024,0.5102252581076023,0.7229923725499348
0.8781497346031517,1.0,1.0
0.6284475818717455,0.34245547940241816,0.4023346546527734
0.8582294454553313,0.9010118675970109,0.8822009774133015
0.982163983758288,1.0,1.0
0.9675184276054434,1.0,1.0
0.8165336299639308,1.0,1.0
0.9732163717672564,1.0,1.0
0.8398627757735869,1.0,1.0
0.8326846454770302,1.0,1.0
0.9184438681719467,1.0,1.0
0.9245776416176633,0.9428823226693127,1.0
0.6099815453906913,1.0,0.7080025960040014
0.8639012503968063,1.0,1.0
0.7000413893564686,1.0,1.0
0.9611667803925321,0.5814525224752556,1.0
0.9986140504356773,1.0,1.0
0.9427671183990881,0.5943816834675839,1.0
0.9328102218011646,1.0,1.0
0.8726113690892705,1.0,0.9882429164280442
0.7345894170977195,0.9294487644137307,1.0
0.6118396556336032,1.0,0.7263139159264473
0.718714032377193,1.0,1.0
0.8994334419395844,1.0,1.0
0.8955442704008626,0.9498390590555916,1.0
0.8108859312672319,1.0,1.0
0.2508499768166528,0.05535348772424609,0.06000941385696734
0.8742961848128312,1.0,1.0
0.8040746320798469,0.8632047069852655,0.8829618032124897
0.899245232523118,1.0,1.0
0.3358544154280775,0.5363255621148585,0.8317876197379437
0.7883472495148398,1.0,1.0
0.9970157254147343,0.5513588131820628,0.9968012417595651
0.8786249152073882,1.0,1.0
0.9565687608009372,0.7646851170636955,1.0
0.5852281882661673,0.49384429934712215,0.6401087255071682
0.9358270784921271,1.0,1.0
0.7559424385277845,1.0,1.0
0.5072022964903719,0.6559488650929431,0.8906500973778843
0.7851165026156645,0.9662689429640193,1.0
0.6639657967774262,0.7590850416197059,0.6768008066652584
0.97078057377218,0.9734602976935511,1.0
0.8751300455434186,1.0,1.0
0.875230614815442,1.0,1.0
0.947464682811451,1.0,0.9808591794442921
0.7073193624277341,1.0,1.0
0.977942331761478,0.8162238451158591,1.0
0.8985612085053813,1.0,1.0
0.9709198848394358,0.9796845783610971,1.0
0.8790418709439816,1.0,1.0
0.8478403741353389,0.7039860184737128,0.7700912051869457
0.9701132407666799,1.0,1.0
0.9425742390215438,1.0,1.0
0.9862643686007277,0.914868990453182,1.0
0.9488298161003607,1.0,1.0
0.9005222796631703,0.9413839965259453,1.0
0.9172147157378413,1.0,1.0
0.37880643482748066,0.5663117072500143,0.7868448884209164
0.915057909822895,0.9406847725593416,0.9007050726057364
0.9869420604850148,0.9927748543593043,1.0
0.7653479883207516,0.9662711103601311,1.0
0.8204244653154428,0.9230298009944892,1.0
0.8813822404380437,1.0,1.0
0.8489448915411587,1.0,1.0
0.17605196910347276,0.3556429834431173,0.5143228973622103
0.9367908132577513,1.0,0.6682656330158643
0.9318786601073861,1.0,1.0
0.8864574743191417,1.0,1.0
0.9728980877792305,0.9935403151439987,1.0
0.8006780780422329,1.0,0.9110392159322611
0.9161147997470932,0.7902187067211291,1.0
0.9515848117786515,1.0,0.9809519963670973
0.972684657074815,0.9809166223995387,1.0
0.7874403966830186,1.0,1.0
0.7268649479659991,0.809302228670193,0.7527522318351726
0.8892590341206416,1.0,1.0
0.760397698326943,1.0,1.0
0.4326722644369393,0.6039171238772298,0.8788276623642952
0.8974425501417357,1.0,1.0
0.9476911411682767,0.9972699514198615,0.9869035337897816
0.36432842471839155,1.0,1.0
0.931130045260203,0.9519060654744979,0.9151408779996107
0.7443250038564145,1.0,1.0
0.7105622892967864,1.0,0.9608993191587473
0.9331264070850525,1.0,1.0
0.7173331754540984,1.0,1.0
0.6759845829872583,1.0,0.9677811236004983
0.4951406248318604,0.6475282357027043,0.95803422028887
0.8834578350694455,1.0,0.953171938012975
0.38858007306159914,0.1411383347087255,0.1951832271882883
0.9974064072741979,1.0,1.0
0.8103078931618889,1.0,1.0
0.6929514128404277,1.0,0.9433858020377228
0.9289513935087442,1.0,1.0
0.7221659638679399,1.0,0.9867768820420698
0.8971652733703334,1.0,1.0
0.5471717620300748,0.39178904184130003,0.49990271495673044
0.9247718264167556,0.9123420000957025,1.0
0.9804819258077933,0.9863601378488516,1.0
0.9453219683986622,0.9789400790059493,1.0
0.8528903336447552,1.0,1.0
0.9622438801074715,1.0,1.0
0.8499277261761703,0.9978532632118882,1.0
0.9942630627247704,0.8632102900633774,0.7729339704733136
0.2844948138811044,0.38624097874824104,0.5483409229569556
0.9623040374794718,1.0,1.0
0.9356608801324761,0.9479904938962849,1.0
0.8761685923762246,0.9190306223756266,1.0
0.3065535232766122,0.9526141669307806,1.0
0.9035308242089076,1.0,1.0
0.7229370767000329,1.0,1.0
0.6082958099584227,1.0,0.911760838877187
0.9036263124249071,0.9327048426260361,1.0
0.7440198608520445,1.0,0.7786863762563262
0.8910992119838317,1.0,1.0
0.4386111879489988,0.6080632717154308,0.9113694771597127
0.9935969149796918,0.9955161278236964,0.8412881008393707
0.7285108125593482,1.0,0.8834395448027383
0.8739931715947702,1.0,1.0
0.7453708224085285,1.0,1.0
0.7509208324939667,1.0,1.0
0.9451802699233204,0.8511492712039999,1.0
0.8226464287186285,1.0,0.9905862947851528
0.6801480184450429,1.0,0.9745472260900916
0.7890986357044394,0.8527495037012038,0.785330416907154
0.9826036641121495,0.8956208336338596,0.9851192086947617
0.8089407369591114,0.9188502451259991,1.0
0.8509123774870915,1.0,1.0
0.6488106651057093,0.8887714023738625,1.0
0.9451165766387916,0.862933337781827,1.0
0.8914094847009946,1.0,0.9954543754959824
0.8211639367949531,0.8751352839083427,0.9003613441025576
0.8143183098246792,0.9990627252846551,1.0
0.9676206490041491,0.9595018019460725,1.0
0.8411273804552243,0.8754270495968861,1.0
0.9771427138158768,1.0,0.9605424509666289
0.3025948631584007,1.0,0.9351954505911884
0.7880473043207522,1.0,0.9214255745789979
0.7477291935455711,1.0,0.9666404754966837
0.6751991382876716,0.9260574965943997,1.0
0.8543351522868315,0.8982932500743289,0.8691933830068138
0.6253260655320745,0.738414754518513,0.9792034033682043
0.4639819065258969,0.5885562187894793,0.8315327530844581
0.9799324205488861,1.0,1.0
0.9228316800569696,1.0,1.0
0.6674058208117994,1.0,0.7710804298669233
0.602184405520055,1.0,0.7038401682630568
0.9057300404680108,1.0,1.0
0.6961683688004671,1.0,0.9453968513155879
0.9089462842726579,1.0,1.0
0.982958759750895,0.9615753813429625,0.8672958602055841
0.7980154071680728,0.8855230139979844,1.0
0.978893848201491,1.0,1.0
0.667950592664305,1.0,0.798487830641421
0.9908673614950336,1.0,1.0
0.9217529987471255,0.8588273122270362,0.8094096866582087
0.9913459147697553,1.0,1.0
0.8727027303816582,1.0,1.0
0.8527460593813292,0.8971837529377014,0.8820033135779568
0.9809368274407277,1.0,0.6965052085604296
0.8355080115263502,0.9273662389662243,0.944474251183914
0.8519946559846469,1.0,1.0
0.6133568302738719,1.0,0.8668131933734002
0.8518512789477495,0.8965591301887059,0.7877339755060879
0.7793735084848732,1.0,1.0
0.8877067432205659,1.0,1.0
0.6061890797822578,0.6759388120934957,0.9218488633282148
0.9592694696572046,1.0,1.0
0.9200645988202678,0.9441809165349635,0.979667634701636
0.9799462348726848,1.0,1.0
0.7314261155636574,0.9521093762196126,1.0
0.9794693484053782,0.9623980137482394,1.0
0.6993828606785963,1.0,1.0
0.6833881603015208,0.7959820215453313,0.7217711652766232
0.99831122554695,1.0,1.0
0.9636865537817759,1.0,1.0
0.8359802582443647,0.8596801980780969,1.0
0.428702456282129,1.0,1.0
0.9920527562128598,0.9926793155720862,1.0
0.9951481100582918,1.0,1.0
0.5601655194483781,1.0,0.7325798653512853
0.7349365687142053,0.8149372729584121,0.7256803216190244
0.8995709000061667,1.0,1.0
0.9194800716462818,1.0,1.0
0.8987559144153793,0.9293046704174036,0.8934440312821286
0.9757162470662051,0.9870091001594876,1.0
0.9418936883804367,1.0,1.0
0.8459622994552485,1.0,1.0
0.8734142442865629,1.0,1.0
0.6662632516461467,1.0,1.0
0.9885045596285513,0.9934827106541705,1.0
0.9650021877485719,1.0,1.0
0.5782294475608456,0.9821712947193904,1.0
0.9189804613181505,0.6652881024070496,0.9197373195870172
0.7053795015403501,0.9439984140193113,1.0
0.9488267577986678,0.8583673345822272,1.0
0.6328727171003341,1.0,1.0
0.8676697389491472,1.0,1.0
0.8894263951777344,1.0,0.694327982254916
0.9098369880177704,0.9527951469081154,0.8185916721459872
0.9777149563607698,1.0,1.0
